DateTime,x(m),y(m),z(m),vx(m/s),vy(m/s),vz(m/s)
2030-11-14 09:52:56.394891,-2076989.451112,-5300253.854509,-4839089.895787,429.906008,4724.151522,-5406.013342
2030-11-14 09:54:15.431780,-2036858.632973,-4911456.269309,-5251492.465436,585.056187,5109.272484,-5024.562862
2030-11-14 09:55:34.468225,-1984603.015637,-4493424.207809,-5632558.500723,736.589674,5463.653823,-4613.475136
2030-11-14 09:56:53.469584,-1920571.518104,-4048863.114066,-5979889.958885,883.628571,5785.283977,-4175.210578
2030-11-14 09:58:12.397252,-1845200.316339,-3580684.963348,-6291321.615513,1025.318891,6072.344349,-3712.407640
2030-11-14 09:59:31.208261,-1759012.169201,-3091991.737429,-6564945.722402,1160.836204,6323.226328,-3227.874208
2030-11-14 10:00:49.853444,-1662616.853045,-2586065.377264,-6799132.803910,1289.389551,6536.545944,-2724.586640
2030-11-14 10:02:08.271333,-1556717.771405,-2066384.624243,-6992547.206519,1410.220440,6711.155385,-2205.716940
2030-11-14 10:03:26.382683,-1442120.290578,-1536637.993392,-7144181.302178,1522.607096,6846.173676,-1674.657873
2030-11-14 10:04:44.071048,-1319763.756157,-1000828.398166,-7253389.852788,1625.855812,6941.020832,-1135.142455
2030-11-14 10:06:01.144596,-1190793.354299,-463504.243870,-7319973.694938,1719.286059,6995.503023,-591.496507
2030-11-14 10:07:17.194909,-1056830.111257,69306.483255,-7344377.707224,1802.141286,7010.020962,-49.617950
2030-11-14 10:08:36.452615,-910915.339296,624127.090082,-7325829.638590,1878.076412,6983.244290,517.874166
2030-11-14 10:09:54.952330,-760893.247268,1169880.852094,-7263116.112653,1942.291667,6914.316238,1079.609155
2030-11-14 10:11:13.263611,-606651.396667,1707282.994119,-7156732.048669,1994.976221,6803.451328,1636.495668
2030-11-14 10:12:31.284101,-449334.759789,2232426.977741,-7007614.577402,2035.741242,6651.336074,2184.648626
2030-11-14 10:13:49.008055,-289918.599718,2742176.785788,-6816901.253132,2064.344822,6458.818347,2720.904196
2030-11-14 10:15:06.418519,-129407.658259,3233440.160145,-6586009.491049,2080.607375,6227.004966,3242.067828
2030-11-14 10:16:23.501444,31198.739678,3703285.231504,-6316603.711917,2084.422999,5957.238368,3745.033405
2030-11-14 10:17:40.245802,190914.029624,4148957.985168,-6010575.881663,2075.759916,5651.087801,4226.801969
2030-11-14 10:18:56.641954,348767.665142,4567887.783589,-5670032.915957,2054.661056,5310.347234,4684.489433
2030-11-14 10:20:12.681890,503812.002772,4957703.464948,-5297277.930886,2021.244838,4937.026703,5115.347387
2030-11-14 10:21:28.361115,655132.086739,5316254.580041,-4894780.712564,1975.704146,4533.332159,5516.791772
2030-11-14 10:22:43.674833,801843.515902,5641602.540168,-4465176.612789,1918.307778,4101.672822,5886.399868
2030-11-14 10:23:58.620230,943102.456000,5932041.811265,-4011235.374983,1849.398874,3644.637232,6221.941993
2030-11-14 10:25:13.195580,1078108.824991,6186103.218486,-3535845.087404,1769.394204,3164.983028,6521.394739
2030-11-14 10:26:27.399525,1206109.754533,6402558.309046,-3041996.111216,1678.783343,2665.625162,6782.956232
2030-11-14 10:27:41.228746,1326400.513869,6580420.561110,-2532776.802440,1578.129997,2149.634413,7005.057933
2030-11-14 10:28:54.671898,1438321.137882,6718946.151662,-2011397.847837,1468.080123,1620.263363,7186.374483
2030-11-14 10:30:07.706421,1541261.143277,6817655.887936,-1481198.597985,1349.368470,1080.952632,7325.857556
2030-11-14 10:31:20.277051,1634644.778913,6876356.438969,-945785.347837,1222.858037,535.469823,7422.760902
2030-11-14 10:32:32.224197,1717879.362516,6895230.467989,-409543.751153,1089.685188,-11.570767,7476.716663
2030-11-14 10:33:45.099199,1792156.826357,6874096.813582,135993.842332,947.676422,-568.638180,7487.791774
2030-11-14 10:34:57.547593,1855507.878456,6812842.790626,677543.058312,800.209629,-1121.959158,7454.797583
2030-11-14 10:36:10.071752,1908023.273679,6711498.393037,1215663.793234,647.182733,-1671.854034,7377.600171
2030-11-14 10:37:22.346577,1949150.163191,6571077.710911,1744776.027136,490.224759,-2212.344104,7256.800931
2030-11-14 10:38:34.445018,1978743.008375,6392453.880098,2262335.691649,330.181413,-2740.536727,7093.086610
2030-11-14 10:39:46.384946,1996675.464479,6176763.359609,2765465.825434,168.034115,-3253.192667,6887.462681
2030-11-14 10:40:58.191270,2002884.840127,5925310.945958,3251428.434810,4.762588,-3747.217497,6641.179808
2030-11-14 10:42:09.889226,1997367.415369,5639573.548131,3717585.876878,-158.647149,-4219.631203,6355.734915
2030-11-14 10:43:21.502032,1980178.631695,5321203.177804,4161396.967466,-321.203886,-4667.573054,6032.872183
2030-11-14 10:44:33.054569,1951432.432523,4972004.770856,4580451.659096,-481.926121,-5088.344926,5674.557380
2030-11-14 10:45:44.570734,1911300.874138,4593938.609160,4972464.182092,-639.842518,-5479.411709,5282.975448
2030-11-14 10:46:56.071836,1860015.214149,4189122.600409,5335276.548746,-793.994974,-5838.411580,4860.527487
2030-11-14 10:48:07.580077,1797863.377978,3759805.413598,5666888.656410,-943.452798,-6163.191591,4409.796412
2030-11-14 10:49:19.117090,1725189.381348,3308363.681926,5965459.330785,-1087.315553,-6451.812906,3933.536604
2030-11-14 10:50:30.699326,1642397.673751,2837322.589038,6229299.821120,-1224.710301,-6702.548195,3434.688088
2030-11-14 10:51:42.345825,1549944.049857,2349296.034186,6456917.151944,-1354.813324,-6913.925700,2916.305361
2030-11-14 10:52:54.068972,1448345.186669,1847035.950399,6646992.499090,-1476.838698,-7084.709897,2381.601461
2030-11-14 10:54:05.879040,1338172.637294,1333390.633049,6798413.602362,-1590.053899,-7213.932594,1833.895756
2030-11-14 10:55:17.779041,1220059.296206,811327.109078,6910279.628461,-1693.778650,-7300.897530,1276.629850
2030-11-14 10:56:29.756359,1094713.942840,283976.963797,6981919.987772,-1787.383868,-7345.199846,713.408990
2030-11-14 10:57:41.760880,962963.840120,-245223.159343,7012938.325710,-1870.283715,-7346.776206,148.144838
2030-11-14 10:58:53.139656,826859.116806,-768435.617407,7003552.509210,-1941.449780,-7306.492303,-410.579162
2030-11-14 11:00:06.155094,682799.445363,-1299126.616908,6952854.565502,-2002.562415,-7222.825761,-976.954333
2030-11-14 11:01:19.160480,534737.792714,-1822097.372467,6861113.247216,-2051.592535,-7097.177565,-1534.596119
2030-11-14 11:02:32.407061,383039.234029,-2336069.990516,6728577.015059,-2088.476136,-6930.133355,-2082.024117
2030-11-14 11:03:45.869374,228637.757653,-2837798.433916,6555920.376164,-2112.994936,-6722.846375,-2615.699768
2030-11-14 11:04:59.561053,72406.936464,-3324374.332297,6344000.271459,-2125.034103,-6476.642853,-3132.488749
2030-11-14 11:06:13.488399,-84750.497698,-3792913.545026,6093916.741097,-2124.552622,-6193.095829,-3629.327762
2030-11-14 11:07:26.942472,-240412.540836,-4236422.303538,5809928.492200,-2111.770379,-5877.231070,-4098.852225
2030-11-14 11:08:41.460074,-396911.301293,-4661427.624535,5487578.146031,-2086.505357,-5524.375871,-4548.050001
2030-11-14 11:09:56.106341,-551338.891306,-5059661.754480,5132206.556611,-2049.088113,-5140.704975,-4968.289597
2030-11-14 11:11:11.018899,-703065.227914,-5429469.805059,4745216.326742,-1999.734997,-4727.958185,-5357.979970
2030-11-14 11:12:26.177397,-851142.117111,-5768460.357577,4328890.267037,-1938.786727,-4288.780138,-5714.787286
2030-11-14 11:13:41.581110,-994681.369974,-6074528.276323,3885605.365058,-1866.642822,-3825.855535,-6036.710865
2030-11-14 11:14:57.219435,-1132801.570476,-6345725.578893,3417969.555745,-1783.777143,-3342.050043,-6321.941167
2030-11-14 11:16:13.082657,-1264655.938848,-6580327.651592,2928747.572560,-1690.725833,-2840.327703,-6568.922873
2030-11-14 11:17:29.150365,-1389419.230411,-6776814.988285,2420918.358923,-1588.097627,-2323.806065,-6776.328289
2030-11-14 11:18:45.392315,-1506300.226566,-6933911.828623,1897657.536688,-1476.572780,-1795.733667,-6943.089757
2030-11-14 11:20:01.759722,-1614541.501358,-7050609.386035,1362379.803823,-1356.915293,-1259.528979,-7068.414794
2030-11-14 11:21:18.163523,-1713410.272262,-7126206.131873,818872.363580,-1230.010420,-718.908711,-7151.816967
2030-11-14 11:22:34.408446,-1802159.155841,-7160408.025158,271739.814018,-1096.988234,-178.318867,-7193.202916
2030-11-14 11:23:51.927986,-1881768.285126,-7152981.058853,-286129.606912,-956.033803,369.350808,-7192.669125
2030-11-14 11:25:08.905819,-1949815.794001,-7103766.844570,-838433.344086,-811.206475,908.239862,-7150.076201
2030-11-14 11:26:27.140075,-2007386.242928,-7011540.095237,-1394742.486323,-659.924571,1447.867897,-7064.513328
2030-11-14 11:27:45.433630,-2053018.627283,-6877392.239185,-1943129.945572,-505.282380,1976.838438,-6937.098823
2030-11-14 11:29:03.919184,-2086512.205082,-6701877.340878,-2481239.174816,-347.893349,2493.138741,-6768.491344
2030-11-14 11:30:22.555199,-2107617.493402,-6486028.920829,-3005536.445841,-188.717258,2993.649201,-6559.772637
2030-11-14 11:31:41.323692,-2116180.249430,-6231109.190125,-3512737.633700,-28.671996,3475.518366,-6312.210626
2030-11-14 11:33:00.200453,-2112127.544981,-5938658.519953,-3999625.941902,131.312494,3935.978798,-6027.304503
2030-11-14 11:34:19.159975,-2095471.563415,-5610476.796825,-4463110.787898,290.309186,4372.394721,-5706.766104
2030-11-14 11:35:38.174733,-2066310.593303,-5248615.864516,-4900247.989673,447.397584,4782.272377,-5352.513314
2030-11-14 11:36:57.215113,-2024829.644425,-4855368.098043,-5308264.171013,601.668736,5163.274456,-4966.661141
2030-11-14 11:38:16.248983,-1971300.687944,-4433254.710811,-5684579.060807,752.229628,5513.232825,-4551.513960
2030-11-14 11:39:35.240870,-1906082.875806,-3985014.720476,-6026826.488066,898.207107,5830.160592,-4109.559844
2030-11-14 11:40:54.152502,-1829621.215958,-3513584.305656,-6332881.710432,1038.754688,6112.270778,-3643.456777
2030-11-14 11:42:12.940432,-1742447.291281,-3022090.810133,-6600876.956191,1173.054512,6357.985082,-3156.034608
2030-11-14 11:43:31.554033,-1645180.375269,-2513844.537747,-6829223.568254,1300.321338,6565.950061,-2650.296151
2030-11-14 11:44:49.928722,-1538535.504802,-1992360.620522,-7016628.865089,1419.801155,6735.050219,-2129.449658
2030-11-14 11:46:07.981010,-1423331.687340,-1461368.425856,-7162135.853998,1530.777259,6864.444124,-1596.930746
2030-11-14 11:47:25.589608,-1300523.296503,-924911.472861,-7265162.470405,1632.563456,6953.603417,-1056.517537
2030-11-14 11:48:42.541340,-1171299.048710,-387687.384049,-7325581.253166,1724.472468,7002.396324,-512.694104
2030-11-14 11:49:58.372459,-1037389.649865,143898.502516,-7343972.301729,1805.722218,7011.350742,28.244360
2030-11-14 11:51:17.607576,-891290.572435,698438.148892,-7319254.649718,1880.193689,6978.808390,595.802057
2030-11-14 11:52:36.060169,-741250.672272,1243292.542835,-7250483.507036,1942.922805,6904.179439,1156.997056
2030-11-14 11:53:54.323937,-587111.225052,1779353.735773,-7138142.511110,1994.119299,6787.660399,1712.912561
2030-11-14 11:55:12.293137,-430022.666419,2302703.851662,-6983217.634075,2033.401510,6629.980659,2259.641538
2030-11-14 11:56:29.963241,-270955.804110,2810229.684893,-6786881.365774,2060.536463,6432.018759,2794.033266
2030-11-14 11:57:47.317197,-110912.689501,3298855.882917,-6550587.477016,2075.353045,6194.915317,3312.899678
2030-11-14 11:59:04.341933,49113.084764,3765676.837229,-6276031.162117,2077.753987,5920.042734,3813.150926
2030-11-14 12:00:21.026252,208139.055730,4207959.856045,-5965136.284277,2067.715879,5609.003115,4291.799216
2030-11-14 12:01:37.361119,365201.080343,4623162.371378,-5620036.358702,2045.289940,5263.619703,4745.979278
2030-11-14 12:02:53.338528,519357.314945,5008939.748868,-5243060.983294,2010.602870,4885.933321,5172.960517
2030-11-14 12:04:08.954298,669699.812152,5363171.385494,-4836702.272589,1963.855580,4478.178047,5570.181256
2030-11-14 12:05:24.204034,815351.876859,5683950.280305,-4403614.546988,1905.324578,4042.789189,5935.244270
2030-11-14 12:06:39.086006,955479.043172,5969605.765234,-3946579.078582,1835.359625,3582.375002,6265.950577
2030-11-14 12:07:53.598378,1089288.628276,6218699.113470,-3468499.342004,1754.384617,3099.717591,6560.304001
2030-11-14 12:09:07.738598,1216033.765698,6430030.778325,-2972386.045850,1662.897455,2597.762060,6816.529444
2030-11-14 12:10:21.503675,1335018.968020,6602649.828373,-2461335.549454,1561.468264,2079.597270,7033.094625
2030-11-14 12:11:34.881709,1445592.593861,6735847.318818,-1938569.679615,1450.750154,1548.497193,7208.711165
2030-11-14 12:12:47.847564,1547150.559564,6829179.415692,-1407450.862081,1331.488094,1007.935877,7342.369157
2030-11-14 12:14:00.337037,1639118.033166,6882493.469819,-871653.120082,1204.567208,461.759632,7433.365394
2030-11-14 12:15:12.169786,1720897.615062,6896040.965809,-335715.063540,1071.171212,-85.251689,7481.402067
2030-11-14 12:16:25.009759,1793780.757917,6869543.401888,209684.018746,928.906008,-642.436429,7486.496136
2030-11-14 12:17:37.414199,1855729.368186,6802995.800003,750595.077397,781.323066,-1195.330854,7447.543316
2030-11-14 12:18:49.899674,1906846.878144,6696415.466410,1287687.466407,628.292959,-1744.362889,7364.409001
2030-11-14 12:20:02.139649,1946592.704290,6550868.787054,1815379.794330,471.449065,-2283.547002,7237.760266
2030-11-14 12:21:14.207967,1974827.551019,6367247.879236,2331143.644957,311.634687,-2810.003744,7068.313894
2030-11-14 12:22:26.121501,1991431.325584,6146715.945836,2832106.146104,149.832305,-3320.496557,6857.113490
2030-11-14 12:23:37.905813,1996347.883889,5890598.984089,3315546.534713,-12.981732,-3811.948561,6605.442533
2030-11-14 12:24:49.585865,1989579.569331,5600396.915548,3778839.307840,-175.823479,-4281.393506,6314.832164
2030-11-14 12:26:01.186285,1971187.291864,5277776.521450,4219467.250516,-337.708369,-4725.997720,5987.051954
2030-11-14 12:27:12.729584,1941291.152504,4924573.462911,4635022.242686,-497.653717,-5143.069145,5624.108560
2030-11-14 12:28:24.240256,1900068.670732,4542765.216374,5023240.726143,-654.694493,-5530.100392,5228.213294
2030-11-14 12:29:35.740949,1847755.320733,4134480.451515,5381990.979540,-807.881114,-5884.762259,4801.785770
2030-11-14 12:30:47.252462,1784644.724943,3701992.522803,5709285.943065,-956.286065,-6204.922100,4347.440739
2030-11-14 12:31:58.795633,1711086.429916,3247699.319012,6003303.438850,-1099.014250,-6488.668089,3867.959710
2030-11-14 12:33:10.389212,1627486.713798,2774125.929996,6262387.077815,-1235.204730,-6734.313207,3366.285938
2030-11-14 12:34:22.048137,1534310.280299,2283926.828690,6485054.086787,-1364.034091,-6940.405264,2845.518844
2030-11-14 12:35:33.787427,1432074.409197,1779848.274133,6670021.320554,-1484.730005,-7105.752535,2308.865999
2030-11-14 12:36:45.614495,1321358.282931,1264768.962425,6816197.799935,-1596.564463,-7229.417437,1759.678270
2030-11-14 12:37:57.531197,1202800.256485,741673.005112,6922713.509114,-1698.865941,-7310.743270,1201.413291
2030-11-14 12:39:09.526176,1077110.044516,213688.884235,6988934.503723,-1791.018250,-7349.369170,637.669460
2030-11-14 12:40:21.537496,945139.134728,-315657.190760,7014500.374825,-1872.434829,-7345.279734,72.449187
2030-11-14 12:41:34.288136,806268.550718,-848577.224069,6999055.210589,-1943.350352,-7298.162135,-496.396539
2030-11-14 12:42:47.148633,662443.595120,-1377309.931442,6942295.637230,-2002.620543,-7208.368058,-1060.397800
2030-11-14 12:44:00.223300,514297.369218,-1899491.441330,6844408.707345,-2050.003537,-7076.469098,-1616.883709
2030-11-14 12:45:13.509115,362694.913704,-2411998.483890,6705837.516974,-2085.228593,-6903.363051,-2162.412764
2030-11-14 12:46:27.017524,208495.528855,-2911855.815962,6527246.524471,-2108.113224,-6690.178089,-2693.744060
2030-11-14 12:47:40.756119,52584.557754,-3396121.422983,6309537.650378,-2118.549712,-6438.288937,-3207.716630
2030-11-14 12:48:54.731653,-104137.573690,-3861925.798961,6053844.132798,-2116.507224,-6149.300894,-3701.292043
2030-11-14 12:50:08.950157,-260760.691197,-4306489.995130,5761525.628306,-2102.031118,-5825.036440,-4171.573309
2030-11-14 12:51:23.415203,-416366.454470,-4727132.919923,5434170.135635,-2075.242432,-5467.529559,-4615.811384
2030-11-14 12:52:38.129908,-570038.029742,-5121301.183553,5073580.077501,-2036.336276,-5079.002834,-5031.434494
2030-11-14 12:53:53.093790,-720859.304754,-5486570.141647,4681779.442717,-1985.581672,-4661.868014,-5416.046026
2030-11-14 12:55:08.304491,-867924.545118,-5820672.825773,4260998.360610,-1923.319354,-4218.702487,-5767.450882
2030-11-14 12:56:23.758362,-1010345.652443,-6121519.980231,3813658.482746,-1849.958617,-3752.227869,-6083.671473
2030-11-14 12:57:39.446739,-1147251.583850,-6387203.499822,3342382.908070,-1765.978235,-3265.314921,-6362.945409
2030-11-14 12:58:55.355845,-1277795.858008,-6616019.988032,2849986.033828,-1671.925056,-2760.967813,-6603.743537
2030-11-14 13:00:11.466218,-1401163.793337,-6806493.085688,2339463.074458,-1568.412484,-2242.309112,-6804.785909
2030-11-14 13:01:27.744335,-1516569.034883,-6957383.213188,1814030.826827,-1456.130369,-1712.617345,-6965.043625
2030-11-14 13:02:44.135021,-1623257.396281,-7067723.775342,1277164.751425,-1335.857552,-1175.359809,-7083.767301
